ID,cr_ID,assembly_time,eq_ID,process_time,ramp,servo_defect,data_defect,status
HDDSN38763,CRSTR01A,2015-03-10 10:03:00,EGRWT0109,2015-03-10 10:57:51,2745.0,4246.0,2573.0,pass
HDDSN38764,CRSTR01J,2015-03-11 18:01:00,EGRWT0113,2015-03-11 20:01:45,1150.0,4593.0,3398.0,pass
HDDSN38765,CRSTR01O,2015-03-11 17:49:00,EGRWT0103,2015-03-11 19:59:59,1294.0,3566.0,2913.0,pass
HDDSN38766,CRSTR01K,2015-03-06 22:09:00,EGRWT0111,2015-03-06 22:45:11,11007.0,5509.0,3323.0,fail
HDDSN38768,CRSTR01H,2015-03-11 17:56:00,EGRWT0106,2015-03-11 19:08:28,1502.0,3503.0,1668.0,pass
HDDSN38770,CRSTR01J,2015-03-09 04:39:00,EGRWT0103,2015-03-09 07:40:17,1750.0,5151.0,4016.0,fail
HDDSN38771,CRSTR01J,2015-03-11 19:50:00,EGRWT0102,2015-03-11 22:22:00,1906.0,4351.0,2789.0,fail
HDDSN38772,CRSTR01P,2015-03-08 11:23:00,EGRWT0102,2015-03-08 12:26:30,3126.0,4127.0,1573.0,pass
HDDSN38773,CRSTR01K,2015-03-11 08:31:00,EGRWT0111,2015-03-11 09:37:35,2498.0,3146.0,1826.0,pass
HDDSN38774,CRSTR01O,2015-03-09 00:05:00,EGRWT0111,2015-03-09 02:51:22,1342.0,8176.0,2968.0,fail
HDDSN38775,CRSTR01E,2015-03-08 04:50:00,EGRWT0112,2015-03-08 06:17:04,4246.0,5193.0,2169.0,pass
HDDSN38778,CRSTR01O,2015-03-11 09:16:00,EGRWT0102,2015-03-11 11:59:26,1975.0,7924.0,4840.0,fail
HDDSN38779,CRSTR01J,2015-03-10 09:47:00,EGRWT0104,2015-03-10 11:28:37,1181.0,7948.0,2018.0,pass
HDDSN38780,CRSTR01M,2015-03-07 10:34:00,EGRWT0111,2015-03-07 11:57:09,1736.0,4481.0,2013.0,fail
HDDSN38781,CRSTR01R,2015-03-11 19:27:00,EGRWT0100,2015-03-11 20:17:16,1191.0,4421.0,1665.0,pass
HDDSN38783,CRSTR01F,2015-03-06 22:39:00,EGRWT0111,2015-03-07 00:36:35,1030.0,3734.0,2763.0,pass
HDDSN38784,CRSTR01E,2015-03-09 23:21:00,EGRWT0109,2015-03-10 01:57:29,2326.0,3694.0,1753.0,pass
HDDSN38785,CRSTR01I,2015-03-06 05:25:00,EGRWT0106,2015-03-06 06:07:26,5865.0,4788.0,2607.0,pass
HDDSN38786,CRSTR01E,2015-03-10 08:49:00,EGRWT0114,2015-03-10 10:21:47,1160.0,3782.0,2511.0,pass
HDDSN38787,CRSTR01C,2015-03-09 01:42:00,EGRWT0103,2015-03-09 02:27:58,1452.0,5983.0,2796.0,pass
HDDSN38788,CRSTR01C,2015-03-06 23:35:00,EGRWT0105,2015-03-07 00:53:31,1256.0,5368.0,4018.0,fail
HDDSN38789,CRSTR01G,2015-03-08 22:57:00,EGRWT0101,2015-03-08 23:59:38,1047.0,5353.0,1104.0,pass
HDDSN38790,CRSTR01F,2015-03-07 06:58:00,EGRWT0107,2015-03-07 07:57:56,1320.0,4169.0,2904.0,fail
HDDSN38791,CRSTR01R,2015-03-09 00:42:00,EGRWT0111,2015-03-09 02:17:15,2059.0,4216.0,3058.0,pass
HDDSN38792,CRSTR01K,2015-03-09 22:14:00,EGRWT0112,2015-03-09 23:23:48,1062.0,6017.0,2169.0,pass
HDDSN38793,CRSTR01P,2015-03-07 03:57:00,EGRWT0105,2015-03-07 06:11:11,9186.0,3996.0,1159.0,fail
HDDSN38794,CRSTR01C,2015-03-06 23:50:00,EGRWT0114,2015-03-07 01:49:32,1030.0,3850.0,2424.0,pass
HDDSN38795,CRSTR01D,2015-03-08 02:10:00,EGRWT0101,2015-03-08 04:44:17,2170.0,4971.0,5475.0,fail
HDDSN38796,CRSTR01E,2015-03-09 12:17:00,EGRWT0100,2015-03-09 13:40:54,1250.0,2029.0,3525.0,pass
HDDSN38797,CRSTR01G,2015-03-07 05:54:00,EGRWT0110,2015-03-07 07:09:39,2077.0,5330.0,2999.0,fail
HDDSN38798,CRSTR01J,2015-03-07 08:53:00,EGRWT0112,2015-03-07 09:33:13,2055.0,3981.0,1608.0,fail
HDDSN38799,CRSTR01A,2015-03-08 13:39:00,EGRWT0113,2015-03-08 14:52:38,2126.0,4646.0,2200.0,pass
HDDSN38800,CRSTR01N,2015-03-10 10:10:00,EGRWT0105,2015-03-10 11:02:00,3403.0,3639.0,2941.0,pass
HDDSN38801,CRSTR01J,2015-03-07 18:23:00,EGRWT0113,2015-03-07 19:44:52,1296.0,8197.0,3795.0,fail
HDDSN38802,CRSTR01L,2015-03-08 05:36:00,EGRWT0111,2015-03-08 07:15:24,4477.0,3891.0,4642.0,pass
HDDSN38803,CRSTR01J,2015-03-07 10:41:00,EGRWT0114,2015-03-07 12:07:28,1156.0,4604.0,1015.0,fail
HDDSN38804,CRSTR01N,2015-03-09 01:43:00,EGRWT0103,2015-03-09 04:07:59,1045.0,4026.0,1134.0,pass
HDDSN38805,CRSTR01R,2015-03-06 11:25:00,EGRWT0111,2015-03-06 12:09:39,1954.0,5339.0,4756.0,fail
HDDSN38806,CRSTR01S,2015-03-08 07:46:00,EGRWT0105,2015-03-08 08:46:31,1108.0,4231.0,4224.0,pass
HDDSN38807,CRSTR01M,2015-03-11 23:04:00,EGRWT0106,2015-03-12 00:15:49,1338.0,6324.0,6007.0,fail
HDDSN38808,CRSTR01S,2015-03-06 04:07:00,EGRWT0107,2015-03-06 05:27:40,1001.0,4199.0,1574.0,pass
HDDSN38809,CRSTR01M,2015-03-08 16:38:00,EGRWT0105,2015-03-08 17:26:20,1108.0,7826.0,3041.0,pass
HDDSN38810,CRSTR01R,2015-03-09 13:04:00,EGRWT0111,2015-03-09 14:36:02,1747.0,3684.0,6721.0,pass
HDDSN38811,CRSTR01M,2015-03-07 13:15:00,EGRWT0114,2015-03-07 15:00:30,1065.0,3362.0,2909.0,fail
HDDSN38813,CRSTR01Q,2015-03-09 07:17:00,EGRWT0106,2015-03-09 08:18:57,1013.0,3548.0,2982.0,pass
HDDSN38814,CRSTR01I,2015-03-11 17:24:00,EGRWT0114,2015-03-11 19:14:56,1012.0,4864.0,1178.0,pass
HDDSN38815,CRSTR01G,2015-03-08 04:40:00,EGRWT0108,2015-03-08 05:50:52,1005.0,4615.0,5106.0,fail
HDDSN38816,CRSTR01E,2015-03-08 23:38:00,EGRWT0100,2015-03-09 03:18:33,1126.0,3395.0,1165.0,fail
HDDSN38819,CRSTR01F,2015-03-08 18:22:00,EGRWT0111,2015-03-08 19:53:41,1320.0,3323.0,2317.0,pass
HDDSN38820,CRSTR01G,2015-03-05 12:19:00,EGRWT0107,2015-03-05 15:41:49,3818.0,4238.0,2178.0,fail
HDDSN38821,CRSTR01R,2015-03-10 14:22:00,EGRWT0112,2015-03-10 15:56:48,5352.0,2881.0,6180.0,pass
HDDSN38822,CRSTR01P,2015-03-06 07:35:00,EGRWT0107,2015-03-06 08:49:48,1913.0,3744.0,5169.0,pass
HDDSN38824,CRSTR01H,2015-03-08 20:09:00,EGRWT0104,2015-03-08 22:15:19,1073.0,2609.0,4056.0,pass
HDDSN38827,CRSTR01N,2015-03-05 08:40:00,EGRWT0107,2015-03-05 10:16:55,3330.0,3521.0,1899.0,fail
HDDSN38828,CRSTR01K,2015-03-11 13:21:00,EGRWT0112,2015-03-11 14:53:05,1040.0,4226.0,1980.0,pass
HDDSN38829,CRSTR01A,2015-03-05 23:23:00,EGRWT0107,2015-03-06 01:23:09,2084.0,5698.0,1704.0,pass
HDDSN38830,CRSTR01T,2015-03-07 22:03:00,EGRWT0109,2015-03-08 00:44:07,4568.0,6225.0,2483.0,pass
HDDSN38831,CRSTR01M,2015-03-08 19:54:00,EGRWT0110,2015-03-08 21:01:57,1914.0,4239.0,2591.0,pass
HDDSN38833,CRSTR01I,2015-03-06 05:16:00,EGRWT0113,2015-03-06 06:51:49,1988.0,4906.0,2140.0,pass
HDDSN38834,CRSTR01R,2015-03-06 11:53:00,EGRWT0101,2015-03-06 14:02:59,2497.0,3812.0,3487.0,pass
HDDSN38835,CRSTR01S,2015-03-10 23:24:00,EGRWT0101,2015-03-11 02:16:48,1171.0,3340.0,4929.0,fail
HDDSN38836,CRSTR01M,2015-03-05 22:18:00,EGRWT0110,2015-03-06 00:15:26,1591.0,4237.0,2488.0,pass
HDDSN38837,CRSTR01H,2015-03-07 20:51:00,EGRWT0108,2015-03-07 21:40:19,1190.0,3692.0,1912.0,fail
HDDSN38838,CRSTR01H,2015-03-07 12:51:00,EGRWT0110,2015-03-07 13:36:01,1902.0,4920.0,3626.0,fail
HDDSN38839,CRSTR01Q,2015-03-11 04:39:00,EGRWT0109,2015-03-11 06:35:12,7726.0,4518.0,2481.0,pass
HDDSN38840,CRSTR01F,2015-03-11 07:47:00,EGRWT0113,2015-03-11 09:15:35,1149.0,3550.0,1650.0,pass
HDDSN38841,CRSTR01S,2015-03-09 02:27:00,EGRWT0105,2015-03-09 03:45:49,9180.0,3643.0,2202.0,fail
HDDSN38842,CRSTR01T,2015-03-09 01:45:00,EGRWT0106,2015-03-09 05:53:30,2096.0,3300.0,2424.0,fail
HDDSN38843,CRSTR01E,2015-03-05 02:42:00,EGRWT0105,2015-03-05 03:30:30,1153.0,4175.0,2988.0,pass
HDDSN38844,CRSTR01T,2015-03-07 11:46:00,EGRWT0108,2015-03-07 12:36:34,1009.0,3732.0,1839.0,pass
HDDSN38846,CRSTR01J,2015-03-10 17:59:00,EGRWT0114,2015-03-10 18:50:56,5454.0,2418.0,1636.0,pass
HDDSN38847,CRSTR01H,2015-03-10 20:30:00,EGRWT0113,2015-03-10 21:59:01,1397.0,4325.0,3328.0,pass
HDDSN38848,CRSTR01N,2015-03-07 09:35:00,EGRWT0109,2015-03-07 10:15:10,1238.0,4709.0,1967.0,pass
HDDSN38849,CRSTR01H,2015-03-05 05:39:00,EGRWT0110,2015-03-05 06:29:30,1283.0,4284.0,2363.0,pass
HDDSN38850,CRSTR01Q,2015-03-06 05:22:00,EGRWT0100,2015-03-06 06:30:11,1762.0,3663.0,2029.0,pass
HDDSN38851,CRSTR01N,2015-03-10 10:54:00,EGRWT0109,2015-03-10 12:30:54,3464.0,2362.0,2073.0,pass
HDDSN38852,CRSTR01R,2015-03-05 10:42:00,EGRWT0112,2015-03-05 11:36:07,5330.0,2150.0,2215.0,pass
HDDSN38853,CRSTR01J,2015-03-08 23:27:00,EGRWT0102,2015-03-09 00:32:12,2081.0,3232.0,3600.0,pass
HDDSN38854,CRSTR01G,2015-03-08 16:18:00,EGRWT0114,2015-03-08 17:12:19,7887.0,2300.0,5177.0,pass
HDDSN38855,CRSTR01S,2015-03-10 05:03:00,EGRWT0105,2015-03-10 05:45:54,1062.0,4111.0,1413.0,pass
HDDSN38856,CRSTR01O,2015-03-09 18:22:00,EGRWT0114,2015-03-09 21:14:32,1189.0,3004.0,2561.0,fail
HDDSN38857,CRSTR01F,2015-03-09 08:33:00,EGRWT0107,2015-03-09 09:56:12,1070.0,6274.0,1833.0,pass
HDDSN38859,CRSTR01S,2015-03-06 06:45:00,EGRWT0107,2015-03-06 07:42:18,10688.0,3473.0,2396.0,pass
HDDSN38860,CRSTR01E,2015-03-07 12:45:00,EGRWT0103,2015-03-07 15:26:02,1540.0,6226.0,1450.0,fail
HDDSN38861,CRSTR01I,2015-03-09 06:02:00,EGRWT0102,2015-03-09 06:45:53,4467.0,3622.0,1369.0,pass
HDDSN38862,CRSTR01J,2015-03-10 21:36:00,EGRWT0114,2015-03-10 22:17:59,3900.0,1681.0,2894.0,pass
HDDSN38863,CRSTR01B,2015-03-07 04:46:00,EGRWT0103,2015-03-07 06:42:57,1834.0,5927.0,2487.0,fail
HDDSN38864,CRSTR01O,2015-03-05 10:44:00,EGRWT0105,2015-03-05 13:53:46,4447.0,3714.0,1757.0,pass
HDDSN38865,CRSTR01P,2015-03-09 07:20:00,EGRWT0111,2015-03-09 08:27:06,5756.0,3031.0,3453.0,pass
HDDSN38866,CRSTR01C,2015-03-05 05:49:00,EGRWT0109,2015-03-05 09:02:46,1951.0,4352.0,1125.0,fail
HDDSN38867,CRSTR01Q,2015-03-10 22:56:00,EGRWT0103,2015-03-10 23:47:06,2109.0,3448.0,6534.0,pass
HDDSN38868,CRSTR01N,2015-03-05 19:27:00,EGRWT0114,2015-03-05 21:05:51,5290.0,3575.0,1839.0,pass
HDDSN38869,CRSTR01K,2015-03-06 00:50:00,EGRWT0106,2015-03-06 03:07:15,1380.0,4043.0,2133.0,pass
HDDSN38870,CRSTR01S,2015-03-05 21:46:00,EGRWT0105,2015-03-05 23:41:58,1171.0,6063.0,3010.0,pass
HDDSN38871,CRSTR01I,2015-03-05 06:43:00,EGRWT0113,2015-03-05 08:00:04,3623.0,4963.0,1554.0,pass
HDDSN38872,CRSTR01D,2015-03-05 18:04:00,EGRWT0103,2015-03-05 19:58:30,9215.0,2286.0,6389.0,fail
HDDSN38873,CRSTR01E,2015-03-11 16:10:00,EGRWT0109,2015-03-11 17:22:11,1326.0,5892.0,1934.0,pass
HDDSN38875,CRSTR01R,2015-03-10 06:01:00,EGRWT0111,2015-03-10 08:27:05,1712.0,5927.0,4180.0,fail
HDDSN38877,CRSTR01S,2015-03-11 12:07:00,EGRWT0110,2015-03-11 13:00:37,1141.0,4236.0,3990.0,pass
HDDSN38878,CRSTR01G,2015-03-06 22:22:00,EGRWT0105,2015-03-06 23:45:33,3625.0,3671.0,1975.0,pass
HDDSN38879,CRSTR01K,2015-03-10 02:16:00,EGRWT0104,2015-03-10 03:03:43,1125.0,3463.0,2105.0,pass
HDDSN38880,CRSTR01Q,2015-03-07 02:40:00,EGRWT0103,2015-03-07 04:47:48,1449.0,3191.0,3014.0,fail
HDDSN38881,CRSTR01L,2015-03-08 07:34:00,EGRWT0109,2015-03-08 09:55:21,1457.0,3316.0,2388.0,pass
HDDSN38882,CRSTR01H,2015-03-09 18:26:00,EGRWT0111,2015-03-09 19:30:39,1001.0,7992.0,2867.0,pass
HDDSN38883,CRSTR01P,2015-03-10 13:55:00,EGRWT0109,2015-03-10 15:57:56,2005.0,3460.0,1011.0,pass
HDDSN38886,CRSTR01F,2015-03-10 03:43:00,EGRWT0111,2015-03-10 05:02:49,1062.0,3784.0,5247.0,pass
HDDSN38887,CRSTR01L,2015-03-05 06:11:00,EGRWT0103,2015-03-05 06:57:08,1286.0,2045.0,3000.0,pass
HDDSN38888,CRSTR01A,2015-03-08 09:39:00,EGRWT0111,2015-03-08 12:00:46,3681.0,3246.0,5783.0,fail
HDDSN38889,CRSTR01A,2015-03-06 07:16:00,EGRWT0100,2015-03-06 08:12:27,1022.0,4701.0,1407.0,fail
HDDSN38890,CRSTR01P,2015-03-09 15:46:00,EGRWT0108,2015-03-09 17:59:39,1060.0,4248.0,1743.0,pass
HDDSN38892,CRSTR01E,2015-03-06 21:36:00,EGRWT0109,2015-03-06 22:52:23,1271.0,4735.0,4456.0,fail
HDDSN38893,CRSTR01M,2015-03-11 06:20:00,EGRWT0114,2015-03-11 08:33:13,5864.0,3198.0,1352.0,pass
HDDSN38894,CRSTR01J,2015-03-11 00:52:00,EGRWT0109,2015-03-11 03:10:13,2699.0,3681.0,3297.0,pass
HDDSN38895,CRSTR01M,2015-03-11 22:25:00,EGRWT0113,2015-03-11 23:25:21,8464.0,3361.0,1574.0,fail
HDDSN38896,CRSTR01K,2015-03-11 20:20:00,EGRWT0113,2015-03-11 21:29:56,1001.0,3227.0,2149.0,pass
HDDSN38898,CRSTR01S,2015-03-07 19:52:00,EGRWT0102,2015-03-07 21:03:21,2127.0,8001.0,3466.0,fail
HDDSN38899,CRSTR01P,2015-03-10 05:52:00,EGRWT0111,2015-03-10 07:03:54,1005.0,5180.0,2520.0,pass
HDDSN38900,CRSTR01I,2015-03-05 11:53:00,EGRWT0102,2015-03-05 13:10:47,1392.0,6286.0,1579.0,pass
HDDSN38901,CRSTR01A,2015-03-09 05:32:00,EGRWT0100,2015-03-09 07:22:01,1698.0,5611.0,4824.0,fail
HDDSN38902,CRSTR01E,2015-03-08 23:07:00,EGRWT0104,2015-03-09 01:49:50,2115.0,4576.0,2542.0,fail
HDDSN38903,CRSTR01B,2015-03-05 00:59:00,EGRWT0106,2015-03-05 02:18:55,2484.0,4999.0,2640.0,pass
HDDSN38904,CRSTR01M,2015-03-06 16:45:00,EGRWT0100,2015-03-06 17:45:47,1435.0,2135.0,2519.0,pass
HDDSN38905,CRSTR01M,2015-03-07 02:06:00,EGRWT0103,2015-03-07 03:25:21,1651.0,6063.0,2087.0,fail
HDDSN38906,CRSTR01H,2015-03-05 02:43:00,EGRWT0106,2015-03-05 04:18:21,4046.0,6369.0,3307.0,pass
HDDSN38907,CRSTR01T,2015-03-11 08:38:00,EGRWT0102,2015-03-11 09:54:41,3428.0,3589.0,2945.0,pass
HDDSN38908,CRSTR01Q,2015-03-06 06:13:00,EGRWT0104,2015-03-06 08:46:15,1169.0,4068.0,2455.0,fail
HDDSN38909,CRSTR01E,2015-03-09 01:53:00,EGRWT0106,2015-03-09 02:53:34,3191.0,5257.0,1904.0,pass
HDDSN38910,CRSTR01R,2015-03-10 01:47:00,EGRWT0101,2015-03-10 04:12:36,2941.0,6004.0,2483.0,pass
HDDSN38912,CRSTR01O,2015-03-11 15:20:00,EGRWT0100,2015-03-11 16:18:38,1267.0,1978.0,2434.0,pass
HDDSN38913,CRSTR01T,2015-03-06 12:54:00,EGRWT0102,2015-03-06 13:39:29,5970.0,3393.0,3029.0,pass
HDDSN38914,CRSTR01N,2015-03-09 04:00:00,EGRWT0111,2015-03-09 04:35:18,3963.0,3777.0,4879.0,pass
HDDSN38915,CRSTR01N,2015-03-11 06:09:00,EGRWT0105,2015-03-11 07:05:57,1909.0,3856.0,1738.0,pass
HDDSN38916,CRSTR01M,2015-03-06 04:32:00,EGRWT0105,2015-03-06 06:13:44,1889.0,3958.0,1542.0,pass
HDDSN38917,CRSTR01G,2015-03-06 18:00:00,EGRWT0114,2015-03-06 19:08:57,2236.0,5321.0,3427.0,pass
HDDSN38918,CRSTR01H,2015-03-06 20:21:00,EGRWT0108,2015-03-06 22:28:32,1499.0,4260.0,2066.0,pass
HDDSN38919,CRSTR01O,2015-03-07 02:52:00,EGRWT0111,2015-03-07 05:01:36,1356.0,2932.0,5779.0,fail
HDDSN38920,CRSTR01E,2015-03-05 13:56:00,EGRWT0107,2015-03-05 16:00:57,5872.0,4623.0,1192.0,pass
HDDSN38921,CRSTR01A,2015-03-07 22:25:00,EGRWT0114,2015-03-07 23:10:34,7607.0,3812.0,1668.0,fail
HDDSN38922,CRSTR01T,2015-03-06 19:06:00,EGRWT0111,2015-03-06 23:18:27,3577.0,4495.0,5720.0,fail
HDDSN38924,CRSTR01P,2015-03-06 08:50:00,EGRWT0106,2015-03-06 10:37:31,2152.0,4026.0,1431.0,pass
HDDSN38925,CRSTR01K,2015-03-07 06:36:00,EGRWT0109,2015-03-07 07:09:40,1257.0,4931.0,3186.0,fail
HDDSN38926,CRSTR01O,2015-03-11 23:10:00,EGRWT0106,2015-03-12 00:19:37,1020.0,4773.0,3357.0,pass
HDDSN38927,CRSTR01Q,2015-03-10 15:35:00,EGRWT0106,2015-03-10 16:27:17,1517.0,5453.0,1543.0,pass
HDDSN38928,CRSTR01M,2015-03-09 22:23:00,EGRWT0111,2015-03-10 00:14:09,1727.0,2966.0,1808.0,pass
HDDSN38929,CRSTR01M,2015-03-07 00:36:00,EGRWT0101,2015-03-07 01:40:42,1003.0,5478.0,2126.0,fail
HDDSN38930,CRSTR01D,2015-03-11 05:57:00,EGRWT0111,2015-03-11 07:31:10,1027.0,6023.0,2492.0,pass
HDDSN38932,CRSTR01P,2015-03-09 13:33:00,EGRWT0113,2015-03-09 15:43:22,5840.0,2762.0,2894.0,pass
HDDSN38933,CRSTR01G,2015-03-08 16:24:00,EGRWT0109,2015-03-08 17:13:37,2823.0,3187.0,2379.0,pass
HDDSN38934,CRSTR01I,2015-03-06 15:15:00,EGRWT0105,2015-03-06 16:28:50,4504.0,4308.0,1211.0,pass
HDDSN38935,CRSTR01A,2015-03-07 20:31:00,EGRWT0109,2015-03-07 21:31:34,1552.0,4475.0,2282.0,fail
HDDSN38937,CRSTR01M,2015-03-10 22:33:00,EGRWT0114,2015-03-11 01:47:36,1753.0,4744.0,2676.0,fail
HDDSN38940,CRSTR01C,2015-03-06 11:30:00,EGRWT0102,2015-03-06 12:51:02,3808.0,3847.0,1432.0,pass
HDDSN38942,CRSTR01S,2015-03-11 20:19:00,EGRWT0105,2015-03-11 21:47:45,1457.0,3403.0,5056.0,pass
HDDSN38943,CRSTR01K,2015-03-10 17:01:00,EGRWT0107,2015-03-10 17:38:24,1110.0,2808.0,1391.0,pass
HDDSN38944,CRSTR01Q,2015-03-05 22:21:00,EGRWT0110,2015-03-05 23:00:56,1001.0,4007.0,4958.0,fail
HDDSN38945,CRSTR01I,2015-03-11 20:46:00,EGRWT0114,2015-03-11 22:24:46,1780.0,3698.0,1727.0,pass
HDDSN38946,CRSTR01O,2015-03-09 15:57:00,EGRWT0102,2015-03-09 17:14:08,1202.0,2386.0,2999.0,pass
HDDSN38947,CRSTR01N,2015-03-06 20:50:00,EGRWT0104,2015-03-06 22:43:13,1095.0,2949.0,3446.0,pass
HDDSN38948,CRSTR01I,2015-03-05 10:09:00,EGRWT0108,2015-03-05 11:46:04,3211.0,4829.0,2457.0,pass
HDDSN38949,CRSTR01M,2015-03-09 04:53:00,EGRWT0114,2015-03-09 07:21:24,1035.0,3454.0,1484.0,pass
HDDSN38951,CRSTR01C,2015-03-05 12:02:00,EGRWT0114,2015-03-05 14:46:48,1178.0,3407.0,3126.0,pass
HDDSN38952,CRSTR01K,2015-03-11 05:02:00,EGRWT0112,2015-03-11 06:03:16,1059.0,4779.0,1167.0,pass
HDDSN38953,CRSTR01O,2015-03-06 13:46:00,EGRWT0112,2015-03-06 14:55:42,1002.0,4307.0,1083.0,pass
HDDSN38954,CRSTR01Q,2015-03-05 00:36:00,EGRWT0110,2015-03-05 01:48:45,2024.0,3163.0,3014.0,pass
HDDSN38955,CRSTR01S,2015-03-09 21:15:00,EGRWT0106,2015-03-09 23:23:01,4967.0,4010.0,3743.0,pass
HDDSN38956,CRSTR01I,2015-03-07 17:53:00,EGRWT0114,2015-03-07 18:51:28,4315.0,5635.0,2047.0,fail
HDDSN38957,CRSTR01D,2015-03-09 16:33:00,EGRWT0114,2015-03-09 17:58:26,9822.0,2218.0,1219.0,pass
HDDSN38958,CRSTR01C,2015-03-06 04:41:00,EGRWT0100,2015-03-06 06:02:01,7410.0,4368.0,1458.0,pass
HDDSN38959,CRSTR01H,2015-03-06 22:53:00,EGRWT0109,2015-03-07 00:22:05,2335.0,7896.0,3383.0,pass
HDDSN38961,CRSTR01A,2015-03-05 18:01:00,EGRWT0103,2015-03-05 19:13:26,1025.0,4481.0,4297.0,fail
HDDSN38962,CRSTR01Q,2015-03-06 18:45:00,EGRWT0108,2015-03-06 20:07:22,1721.0,3827.0,2500.0,pass
HDDSN38963,CRSTR01P,2015-03-09 12:03:00,EGRWT0112,2015-03-09 14:37:23,2233.0,1932.0,2665.0,fail
HDDSN38964,CRSTR01K,2015-03-07 21:19:00,EGRWT0113,2015-03-07 22:44:27,2495.0,5033.0,4398.0,fail
HDDSN38966,CRSTR01I,2015-03-08 15:12:00,EGRWT0102,2015-03-08 16:46:21,4666.0,3692.0,2119.0,pass
HDDSN38967,CRSTR01O,2015-03-07 23:49:00,EGRWT0111,2015-03-08 02:12:55,1489.0,4071.0,7401.0,fail
HDDSN38968,CRSTR01T,2015-03-05 15:12:00,EGRWT0114,2015-03-05 16:15:13,2930.0,4893.0,1516.0,pass
HDDSN38969,CRSTR01K,2015-03-09 02:30:00,EGRWT0112,2015-03-09 05:38:59,1758.0,5878.0,1124.0,pass
HDDSN38970,CRSTR01N,2015-03-10 04:15:00,EGRWT0110,2015-03-10 05:05:00,1014.0,1576.0,6137.0,fail
HDDSN38971,CRSTR01H,2015-03-11 18:08:00,EGRWT0113,2015-03-11 19:34:29,1017.0,5600.0,3835.0,pass
HDDSN38973,CRSTR01G,2015-03-08 20:25:00,EGRWT0113,2015-03-09 00:11:39,4354.0,3316.0,1716.0,pass
HDDSN38974,CRSTR01H,2015-03-05 19:45:00,EGRWT0106,2015-03-05 21:07:06,1163.0,3304.0,2207.0,pass
HDDSN38975,CRSTR01T,2015-03-06 21:36:00,EGRWT0110,2015-03-06 22:31:03,1033.0,3347.0,2190.0,pass
HDDSN38976,CRSTR01J,2015-03-08 07:06:00,EGRWT0102,2015-03-08 07:54:28,1346.0,4337.0,5152.0,pass
HDDSN38977,CRSTR01I,2015-03-07 23:29:00,EGRWT0105,2015-03-08 01:20:53,1602.0,3356.0,1424.0,fail
HDDSN38979,CRSTR01E,2015-03-06 02:41:00,EGRWT0109,2015-03-06 05:06:16,1164.0,3723.0,1550.0,pass
HDDSN38980,CRSTR01Q,2015-03-07 02:38:00,EGRWT0105,2015-03-07 03:38:07,2934.0,4710.0,1768.0,fail
HDDSN38981,CRSTR01C,2015-03-10 01:20:00,EGRWT0113,2015-03-10 04:26:46,8728.0,4190.0,2917.0,fail
HDDSN38983,CRSTR01T,2015-03-08 12:11:00,EGRWT0114,2015-03-08 16:17:53,1244.0,3346.0,1106.0,fail
HDDSN38984,CRSTR01S,2015-03-06 14:16:00,EGRWT0104,2015-03-06 16:40:22,1002.0,3463.0,1485.0,pass
HDDSN38985,CRSTR01T,2015-03-08 10:19:00,EGRWT0112,2015-03-08 12:21:40,2001.0,2491.0,1341.0,pass
HDDSN38986,CRSTR01Q,2015-03-08 07:48:00,EGRWT0107,2015-03-08 09:42:20,1064.0,5854.0,2846.0,pass
HDDSN38987,CRSTR01T,2015-03-09 07:56:00,EGRWT0114,2015-03-09 08:36:28,1417.0,3379.0,2909.0,pass
HDDSN38988,CRSTR01R,2015-03-09 02:12:00,EGRWT0110,2015-03-09 03:26:00,1002.0,4870.0,1531.0,pass
HDDSN38989,CRSTR01Q,2015-03-05 12:43:00,EGRWT0100,2015-03-05 14:16:46,1663.0,5847.0,2033.0,pass
HDDSN38991,CRSTR01J,2015-03-11 12:09:00,EGRWT0105,2015-03-11 13:06:01,1509.0,7990.0,3480.0,fail
HDDSN38992,CRSTR01D,2015-03-10 07:24:00,EGRWT0103,2015-03-10 09:12:14,4466.0,2862.0,3836.0,pass
HDDSN38993,CRSTR01R,2015-03-11 10:01:00,EGRWT0105,2015-03-11 11:16:54,1691.0,3901.0,1225.0,pass
HDDSN38994,CRSTR01T,2015-03-07 08:41:00,EGRWT0106,2015-03-07 09:53:35,4572.0,4803.0,1481.0,fail
HDDSN38996,CRSTR01P,2015-03-07 11:57:00,EGRWT0103,2015-03-07 13:05:55,1544.0,4588.0,2128.0,fail
HDDSN38997,CRSTR01B,2015-03-09 21:28:00,EGRWT0112,2015-03-09 22:01:54,1026.0,3555.0,3905.0,pass
HDDSN39000,CRSTR01L,2015-03-07 08:04:00,EGRWT0105,2015-03-07 09:41:38,18687.0,1931.0,1285.0,fail
HDDSN39001,CRSTR01E,2015-03-06 13:35:00,EGRWT0112,2015-03-06 14:56:01,1104.0,4043.0,1870.0,pass
HDDSN39002,CRSTR01K,2015-03-08 05:21:00,EGRWT0101,2015-03-08 06:11:22,3815.0,7877.0,5126.0,fail
HDDSN39003,CRSTR01F,2015-03-08 17:37:00,EGRWT0109,2015-03-08 19:45:41,1764.0,4399.0,6179.0,fail
HDDSN39004,CRSTR01Q,2015-03-09 06:48:00,EGRWT0109,2015-03-09 08:30:41,1184.0,2681.0,1902.0,pass
